DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,USD_GDP,USD_Inflation,USD_Unemployment,USD_InterestRate,JPY_GDP,JPY_Inflation,JPY_Unemployment,JPY_InterestRate
2013-03-31,94.258,94.371,94.233,94.269,6329,37.720070345058566,10.12874464670972,32.64049649094026,96.75486631615948,93.52263368384052,-9418775.0,94.77799999999999,94.573,0,0,0,0,2013-03-31,0.13799999999999102,0.10799999999998988,0.001263940520446094,1100000000.000989,-1,1,0.14499999999999602,4.519999819201531,0.09799999999999898,0.32800000000000296,0.24748923915441526,0.04867360766103628,0.01698694082214123,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,31,94.16066666666666,94.44633333333331,93.89033333333332,94.71666666666665,93.60466666666666,95.37,96.671,94.055,97.986,92.754,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,1.100000000000989,1,0,7.970956732205279,16648.189,232.282,7.5,0.14,1.3405610884300931,95.90227,4.2,0.25
2013-04-01,94.272,94.362,93.05,93.184,118408,35.63409556495111,-1.4494543583154496,25.82250632108912,96.78293796212708,93.21456203787292,-9537183.0,94.054,94.81049999999999,0,1,0,0,2013-04-01,1.3119999999999976,0.0030000000000001137,-0.011509616098611505,0.0,-1,-1,-1.2040000000000077,0.07364975444053913,-0.009000000000000341,-1.183000000000007,2.0128873856813683,0.9401004346876723,0.01878117303762733,breakout_down,2,0,0.0,1.0,1,94.291,94.34899999999999,94.211,94.42899999999999,94.153,94.531,95.53800000000001,92.933,97.13600000000001,91.926,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,108.80000000000081,0,1,82.92676606191688,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-02,93.182,93.557,92.568,93.345,155915,38.96177972825656,-9.219844412298528,18.81403617441159,96.69365529526937,93.01934470473066,-9381268.0,93.764,94.63749999999999,0,0,0,0,2013-04-02,0.9890000000000043,-0.001999999999995339,0.0017277644230769378,16299999999.99967,-1,-1,1.2460000000000093,0.6107491846730426,-0.8049999999999926,-0.4819999999999993,1.4704133192530409,1.2863509758496088,0.019367732261363086,neutral,0,1,0.7818314824680298,0.6234898018587336,2,93.532,94.014,92.702,94.844,92.22,94.531,95.53800000000001,92.933,97.13600000000001,91.926,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,16.29999999999967,1,0,16.481277572014182,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-03,93.341,93.685,92.713,92.86,156697,32.25760584992804,-19.07163326470851,11.236902286587572,96.51149567073986,92.82410432926014,-9537965.0,93.764,94.63749999999999,0,0,0,0,2013-04-03,0.9720000000000084,-0.0040000000000048885,-0.005195779099041185,0.0,-1,-1,-0.6460000000000008,0.5477706997647095,0.1280000000000001,0.14499999999999602,1.286054510074034,1.3063112631696427,0.0194754253370247,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,3,93.15666666666668,93.74533333333336,92.75633333333336,94.14566666666668,92.16766666666668,94.531,95.53800000000001,92.933,97.13600000000001,91.926,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,48.099999999999454,0,1,49.485545796762594,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-04,92.86,96.464,92.728,96.423,251892,56.62685689942943,1.849861318326873,9.359494092935433,96.63541143204068,92.7588885679593,-9286073.0,94.51599999999999,94.63749999999999,0,0,0,0,2013-04-04,3.736000000000004,0.0,0.03836958862804224,356300000000.00024,1,1,4.048000000000002,27.303030096188124,2.7789999999999964,0.015000000000000568,2.6136840614148014,1.7517681667396763,0.020468001751058278,breakout_up,1,3,0.43388373911755823,-0.900968867902419,4,93.086,93.459,92.487,94.058,92.11399999999999,94.531,95.53800000000001,92.933,97.13600000000001,91.926,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,356.30000000000024,1,0,95.36935348786037,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-05,96.425,97.831,95.744,97.532,260323,57.57834750179511,27.06698828431513,12.900992931211373,97.021361630128,92.524138369872,-9025750.0,95.1995,95.1995,0,0,0,0,2013-04-05,2.0870000000000033,0.001999999999995339,0.011501405266378299,110699999999.99992,1,1,-2.4540000000000077,2.0646108633412634,1.3670000000000044,3.0160000000000053,1.1472075631336804,1.7249118073464167,0.023726352037946194,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,5,95.205,97.682,93.946,98.941,91.469,94.531,95.53800000000001,92.933,97.13600000000001,91.926,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,110.69999999999993,1,0,53.04261952917116,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-07,98.182,98.846,98.073,98.791,27045,67.98514382991715,56.55884572736056,21.632563490441214,97.75799885097018,92.07230114902984,-8998705.0,95.707,95.707,0,0,0,0,2013-04-07,0.7730000000000103,0.6500000000000057,0.012908583849403276,60899999999.99946,1,1,0.15000000000000568,6.091743063378022,1.0150000000000006,2.3289999999999935,0.4516769893352405,0.19779727918122242,0.029951476144116303,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,7,95.205,97.682,93.946,98.941,91.469,94.531,95.53800000000001,92.933,97.13600000000001,91.926,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,60.899999999999466,1,0,78.78385668323669,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-08,98.792,99.66,98.305,99.331,215810,72.688609373369,83.32814890094653,33.97168057254228,98.5811734228187,91.6565265771813,-8782895.0,96.114,96.114,0,0,0,0,2013-04-08,1.3549999999999898,0.0010000000000047748,0.005466084967254165,53900000000.000145,1,1,-0.7189999999999941,1.7823408587631693,0.813999999999993,0.23200000000001353,0.7592737864175241,1.5238053545366306,0.036399971433446636,breakout_up,1,0,0.0,1.0,8,98.57,99.067,98.29399999999998,99.343,97.79699999999998,93.71333333333332,94.37666666666665,92.52066666666664,95.56933333333333,91.85733333333332,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,53.90000000000015,1,0,39.7785684291012,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-09,99.329,99.5,98.587,98.976,198419,69.21574090901285,100.51973231157803,47.281290920349434,99.18740027348001,91.45859972652,-8981314.0,96.114,96.114,0,0,0,0,2013-04-09,0.9129999999999967,-0.0020000000000095497,-0.0035739094542489654,0.0,1,1,-0.8950000000000102,0.23045822071367994,-0.1599999999999966,0.2819999999999965,0.5150045123448735,1.3659416074574278,0.040540061406370606,breakout_down,2,1,0.7818314824680298,0.6234898018587336,9,99.09866666666666,99.89233333333331,98.53733333333332,100.45366666666665,97.74366666666667,93.71333333333332,94.37666666666665,92.52066666666664,95.56933333333333,91.85733333333332,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,35.29999999999944,0,1,38.663703544683486,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-10,98.981,99.872,98.91,99.684,191866,77.21758898018889,118.49126082632893,61.52328490154533,99.8683770956572,91.2104229043428,-8789448.0,96.22,96.22,0,0,0,0,2013-04-10,0.9620000000000033,0.0049999999999954525,0.007153249272550905,70300000000.00029,1,1,1.0630000000000024,12.549295597897682,0.3719999999999999,0.3229999999999933,0.7898193753778189,1.2122671074313252,0.0453109093799196,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,10,99.021,99.455,98.542,99.934,98.108,93.71333333333332,94.37666666666665,92.52066666666664,95.56933333333333,91.85733333333332,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,70.3000000000003,1,0,73.0768471134646,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-11,99.685,99.946,99.112,99.633,195011,75.23703842512413,130.81435284413914,75.3814984900641,100.45844202434898,91.07785797565103,-8984459.0,96.257,96.257,0,0,0,0,2013-04-11,0.8340000000000032,0.0010000000000047748,-0.0005116167087998268,0.0,1,1,-0.7590000000000003,0.45549738140400503,0.07399999999999807,0.20199999999999818,0.8621046094044842,1.1008950053799618,0.048975489495202806,breakout_down,2,3,0.43388373911755823,-0.900968867902419,11,99.48866666666667,100.06733333333335,99.10533333333335,100.45066666666668,98.52666666666667,93.71333333333332,94.37666666666665,92.52066666666664,95.56933333333333,91.85733333333332,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,5.200000000000671,0,1,6.235004514383856,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-12,99.633,99.731,98.09,98.34,193838,68.45003203099014,128.66390524733333,86.03797984151795,100.71790298247298,91.05879701752703,-9178297.0,96.3295,96.257,0,0,0,0,2013-04-12,1.6409999999999911,0.0,-0.01297762789437227,0.0,1,-1,-1.2419999999999902,0.06351263767756761,-0.2150000000000034,-1.0219999999999914,1.4382120933933247,1.0495793841941967,0.050366420763550614,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,12,99.56366666666666,100.01533333333333,99.18133333333333,100.39766666666667,98.72966666666666,93.71333333333332,94.37666666666665,92.52066666666664,95.56933333333333,91.85733333333332,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,129.29999999999922,0,1,78.79337063170584,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-14,98.187,98.594,98.16,98.442,16870,69.64812076500792,126.32650151482352,94.09568417617906,101.00099738227956,91.12820261772043,-9161427.0,96.33699999999999,96.257,0,0,0,0,2013-04-14,0.4339999999999975,-0.1530000000000058,0.0010372178157412005,25499999999.999542,1,-1,1.3949999999999818,15.074073515774353,-1.1370000000000005,0.06999999999999318,0.45359531725167535,0.09878373622692915,0.05138622741601146,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,14,99.56366666666666,100.01533333333333,99.18133333333333,100.39766666666667,98.72966666666666,93.71333333333332,94.37666666666665,92.52066666666664,95.56933333333333,91.85733333333332,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,25.499999999999545,1,0,58.755624987038495,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-15,98.441,98.711,95.794,96.802,287211,60.63352038100489,109.97296296069408,97.27113993308207,101.06776769741852,91.29933230258148,-9448638.0,97.845,96.257,0,0,0,0,2013-04-15,2.9170000000000016,-0.000999999999990564,-0.016659555880619924,0.0,1,-1,-1.741999999999976,0.10200226667850139,0.11700000000000443,-2.3659999999999997,2.1486446654768403,1.5623855930935544,0.05078017704033327,breakout_down,2,0,0.0,1.0,15,98.39866666666666,98.63733333333332,98.20333333333332,98.83266666666665,97.96466666666666,97.18633333333334,101.80466666666668,94.71266666666668,104.27833333333334,90.09433333333334,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,163.89999999999958,0,1,56.187844981883615,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-16,96.802,98.157,96.585,97.617,245503,62.71456775953184,102.40853289166836,98.29861852479934,101.20375630487302,91.44054369512696,-9203135.0,97.87,96.257,0,0,0,0,2013-04-16,1.5720000000000027,0.0,0.008419247536207906,81499999999.99977,1,-1,2.454999999999984,6.244239602560688,-0.554000000000002,0.7909999999999968,1.0624493099064303,1.3401579565652126,0.05067999733002589,breakout_up,1,1,0.7818314824680298,0.6234898018587336,16,97.10233333333333,98.41066666666667,95.49366666666667,100.01933333333334,94.18533333333333,97.18633333333334,101.80466666666668,94.71266666666668,104.27833333333334,90.09433333333334,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,81.49999999999977,1,0,51.84475073489116,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-17,97.619,98.43,97.207,98.065,246042,69.47880908510633,98.88872548269774,98.41663991637903,101.33420760067683,91.72259239932318,-8957093.0,97.87,96.257,0,0,0,0,2013-04-17,1.2230000000000132,0.001999999999995339,0.004589364557402842,44599999999.999794,1,-1,-0.36700000000000443,1.9684465971639522,0.27300000000001035,0.6219999999999999,0.7852831637438866,1.3536530013231551,0.049786462850591615,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,17,97.45299999999999,98.32099999999998,96.74899999999998,99.02499999999999,95.88099999999999,97.18633333333334,101.80466666666668,94.71266666666668,104.27833333333334,90.09433333333334,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,44.599999999999795,1,0,36.46767255300635,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-18,98.065,98.529,97.63,98.217,216982,69.45686893191728,96.21664018526843,97.97663997015691,101.48284365810703,91.93275634189295,-8740111.0,97.87,96.257,0,0,0,0,2013-04-18,0.8990000000000009,0.0,0.0015499923520114315,15200000000.000101,-1,-1,-0.29599999999999227,1.0666666642145506,0.09899999999998954,0.4230000000000018,0.6380411634932276,1.0808287904871152,0.04937599302287574,neutral,0,3,0.43388373911755823,-0.900968867902419,18,97.90066666666667,98.59433333333334,97.37133333333333,99.12366666666668,96.67766666666665,97.18633333333334,101.80466666666668,94.71266666666668,104.27833333333334,90.09433333333334,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,15.200000000000102,1,0,16.907656387479086,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-19,98.216,99.682,98.107,99.482,209521,74.89473676326875,103.1178082264816,99.00487362142185,101.75545477496989,92.1764452250301,-8530590.0,97.87,96.257,0,0,0,0,2013-04-19,1.5750000000000028,-0.0010000000000047748,0.012879644053473437,126600000000.00053,1,1,1.1129999999999995,13.449541161014118,1.1530000000000058,0.47700000000000387,0.9620083062777854,1.0469438549555905,0.04939367659390237,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,19,98.12533333333333,98.62066666666666,97.72166666666666,99.02433333333333,97.22633333333333,97.18633333333334,101.80466666666668,94.71266666666668,104.27833333333334,90.09433333333334,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,126.60000000000053,1,0,80.38090134545966,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-21,99.802,99.88,99.726,99.816,13602,66.84539758357313,110.01396201117615,101.20669129937272,102.00986966929594,92.48603033070407,-8516988.0,97.87,96.257,0,0,0,0,2013-04-21,0.15399999999999636,0.3200000000000074,0.003357391286865998,1399999999.9995792,1,1,-0.9309999999999974,1.0263157759692783,0.1979999999999933,1.6189999999999998,0.14198782948368807,0.07488249031350189,0.04896678715846419,neutral,0,6,-0.7818314824680299,0.6234898018587334,21,98.12533333333333,98.62066666666666,97.72166666666666,99.02433333333333,97.22633333333333,97.18633333333334,101.80466666666668,94.71266666666668,104.27833333333334,90.09433333333334,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,1.3999999999995794,1,0,9.090850059412682,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-22,99.814,99.883,98.979,99.196,193448,58.682947106912856,109.2173421899389,102.80882147748596,102.1031077793396,92.8973922206604,-8710436.0,97.8385,96.257,0,0,0,0,2013-04-22,0.9039999999999964,-0.0020000000000095497,-0.006211429029414167,0.0,-1,1,-0.9540000000000077,0.08263473043996215,0.0030000000000001137,-0.7469999999999999,0.9505783375913945,1.0640540189699992,0.04720867668844335,breakout_down,2,0,0.0,1.0,22,99.80733333333335,99.8886666666667,99.7346666666667,99.96133333333334,99.65333333333335,97.51400000000001,99.23400000000002,95.08200000000002,101.66600000000001,93.36200000000001,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,61.7999999999995,0,1,68.36275623588884,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-23,99.196,99.707,98.481,99.653,238068,54.90888373932529,110.994151820708,104.44588754613038,102.20326520280403,93.33563479719595,-8472368.0,97.8385,96.257,0,0,0,0,2013-04-23,1.225999999999999,0.0,0.004607040606476147,45700000000.00078,1,1,1.0770000000000124,0.7146853136857454,-0.17600000000000193,-0.49800000000000466,1.2883564509369942,1.2791892901183919,0.045349699755482815,neutral,0,1,0.7818314824680298,0.6234898018587336,23,99.35266666666666,99.72633333333333,98.82233333333333,100.25666666666666,98.44866666666667,97.51400000000001,99.23400000000002,95.08200000000002,101.66600000000001,93.36200000000001,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,45.700000000000784,1,0,37.275662907290304,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-24,99.653,99.757,99.184,99.428,188386,50.57294734695552,109.32647672435252,105.42200538177481,102.00603976952367,94.15726023047633,-8660754.0,97.8385,96.257,0,0,0,0,2013-04-24,0.5730000000000075,0.0,-0.0022578346863617606,0.0,1,1,-0.6820000000000164,0.22174840038006174,0.05000000000001137,0.703000000000003,0.6464350173212683,1.0152115208125692,0.04001145748958811,breakout_down,2,2,0.9749279121818236,-0.22252093395631434,24,99.28033333333333,100.07966666666667,98.85366666666667,100.50633333333333,98.05433333333333,97.51400000000001,99.23400000000002,95.08200000000002,101.66600000000001,93.36200000000001,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,22.500000000000853,0,1,39.26694717810363,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-25,99.428,99.554,98.98,99.336,184356,52.19458659708312,106.04010476311174,105.54562525804221,101.64171023452732,95.12068976547269,-8845110.0,98.234,96.257,0,0,0,0,2013-04-25,0.5739999999999981,0.0,-0.0009252926740958156,0.0,1,-1,0.13300000000000978,0.28124999937222467,-0.20300000000000296,-0.20399999999999352,0.836490817784185,0.9112464466993742,0.033141598542141944,breakout_down,2,3,0.43388373911755823,-0.900968867902419,25,99.45633333333335,99.7286666666667,99.15566666666669,100.02933333333335,98.88333333333334,97.51400000000001,99.23400000000002,95.08200000000002,101.66600000000001,93.36200000000001,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,9.199999999999875,0,1,16.027846641381995,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-26,99.336,99.381,97.555,98.0,228388,40.46432609665905,91.59932781612241,102.75636576965826,100.62963361214032,96.6467663878597,-9073498.0,98.54499999999999,96.257,0,0,0,0,2013-04-26,1.8259999999999934,0.0,-0.013449303374406042,0.0,1,-1,-1.2439999999999998,0.025266704084635154,-0.17300000000000182,-1.4249999999999972,1.7891436392424571,1.1626964571530911,0.020189273649763743,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,26,99.29,99.60000000000001,99.02600000000001,99.864,98.71600000000001,97.51400000000001,99.23400000000002,95.08200000000002,101.66600000000001,93.36200000000001,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,133.59999999999985,0,1,73.16534875939298,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-28,97.942,97.991,97.678,97.861,9427,40.06503694091609,78.13262989108836,97.83161859394428,100.45312361610476,96.96707638389523,-9082925.0,98.719,96.257,0,0,0,0,2013-04-28,0.3130000000000024,-0.058000000000006935,-0.0014183673469387325,0.0,1,-1,1.1970000000000027,0.18560605990303528,-1.3900000000000006,0.12299999999999045,0.3468528364950682,0.05454745344921333,0.017658006790461287,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,28,99.29,99.60000000000001,99.02600000000001,99.864,98.71600000000001,97.51400000000001,99.23400000000002,95.08200000000002,101.66600000000001,93.36200000000001,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,8.099999999998886,0,1,25.87851157024682,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-29,97.861,98.199,97.349,97.883,131954,47.0119000054705,66.86689641829986,91.6386741588154,100.42725605651766,97.02804394348233,-8950971.0,98.616,96.257,0,0,0,0,2013-04-29,0.8499999999999943,0.0,0.0002248086571769281,2199999999.999136,-1,-1,0.16099999999998715,0.6601562487106198,0.2079999999999984,-0.3289999999999935,1.0275628614270218,0.8174920018932725,0.017215096849772658,neutral,0,0,0.0,1.0,29,97.84333333333332,98.00866666666664,97.69566666666664,98.15633333333332,97.53033333333332,98.55466666666666,100.52433333333333,97.22633333333333,101.85266666666666,95.25666666666666,92.66433333333333,94.47466666666666,90.77166666666666,96.36733333333333,88.96133333333333,2.199999999999136,1,0,2.588232249137531,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-04-30,97.881,98.123,97.005,97.271,154457,42.822115900513744,52.39639986362761,83.79021929977785,100.47104461012493,96.83225538987504,-9105428.0,98.44399999999999,96.257,0,0,0,0,2013-04-30,1.1180000000000092,-0.001999999999995339,-0.00625236251443044,0.0,-1,-1,-0.6339999999999861,0.27625570744720024,-0.0759999999999934,-0.3440000000000083,1.19418927452021,0.9954647020798373,0.018442617129125535,breakout_down,2,1,0.7818314824680298,0.6234898018587336,30,97.81033333333333,98.27166666666666,97.42166666666667,98.66033333333333,96.96033333333334,98.55466666666666,100.52433333333333,97.22633333333333,101.85266666666666,95.25666666666666,94.47166666666665,96.5043333333333,92.2363333333333,98.73966666666665,90.20366666666665,60.99999999999994,0,1,54.56166854949096,16728.687,231.797,7.6,0.15,0.9155491591661132,96.20769,4.033333,0.22818000000000002
2013-05-01,97.271,97.674,97.022,97.139,135578,52.53421556091448,39.40901481522587,74.91397840286746,100.45101968352435,96.63308031647566,-9241006.0,98.44399999999999,96.257,0,0,0,0,2013-05-01,0.652000000000001,0.0,-0.0013570334426499676,0.0,-1,-1,0.47999999999998977,1.6184738890824886,-0.44899999999999807,0.017000000000010118,0.6850178601754393,0.917515754596438,0.019372132845876158,neutral,0,2,0.9749279121818236,-0.22252093395631434,1,97.46633333333334,97.92766666666668,96.80966666666667,98.58433333333335,96.34833333333333,98.55466666666666,100.52433333333333,97.22633333333333,101.85266666666666,95.25666666666666,94.47166666666665,96.5043333333333,92.2363333333333,98.73966666666665,90.20366666666665,13.2000000000005,0,1,20.245367721829382,16728.687,231.893,7.5,0.11,0.9155491591661132,96.30949,4.033333,0.22818000000000002
2013-05-02,97.138,98.39,97.096,97.942,158914,52.44839524871506,35.19030556288527,66.96924383487102,100.40583122577574,96.57486877422427,-9082092.0,98.381,96.3295,1,0,0,0,2013-05-02,1.293999999999997,-0.000999999999990564,0.008266504699451274,80399999999.99878,-1,-1,0.9350000000000023,29.80952309977202,0.715999999999994,0.07399999999999807,1.5306363833325756,0.9791518790173054,0.01944841525851305,breakout_up,1,3,0.43388373911755823,-0.900968867902419,2,97.27833333333335,97.5346666666667,96.8826666666667,97.93033333333335,96.62633333333335,98.55466666666666,100.52433333333333,97.22633333333333,101.85266666666666,95.25666666666666,94.47166666666665,96.5043333333333,92.2363333333333,98.73966666666665,90.20366666666665,80.39999999999878,1,0,62.132873158520724,16728.687,231.893,7.5,0.11,0.9155491591661132,96.30949,4.033333,0.22818000000000002
2013-05-03,97.941,99.265,97.933,98.956,121673,56.18492283956841,39.572908791815564,61.489976826259934,100.30034648760966,96.60755351239033,-8960419.0,98.381,96.33699999999999,0,0,0,0,2013-05-03,1.3319999999999936,-0.000999999999990564,0.010353066100345205,101500000000.00005,-1,1,0.21100000000001273,165.4999793125941,0.875,0.8370000000000033,1.2695386949394358,0.7843793293067708,0.018753909696776067,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,3,97.80933333333333,98.52266666666665,97.22866666666665,99.10333333333332,96.51533333333333,98.55466666666666,100.52433333333333,97.22633333333333,101.85266666666666,95.25666666666666,94.47166666666665,96.5043333333333,92.2363333333333,98.73966666666665,90.20366666666665,101.50000000000006,1,0,76.20114399313555,16728.687,231.893,7.5,0.11,0.9155491591661132,96.30949,4.033333,0.22818000000000002
2013-05-05,99.177,99.205,99.095,99.116,5398,56.23353199455423,43.83195224705503,57.958371910418954,100.21862428663682,96.63757571336318,-8955021.0,98.2795,97.845,0,0,0,0,2013-05-05,0.10999999999999943,0.22100000000000364,0.001616880229596958,0.0,-1,1,-0.8540000000000134,0.34146341046982315,-0.060000000000002274,1.161999999999992,0.12205947611844203,0.04093950009518137,0.018191190184699557,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,5,97.80933333333333,98.52266666666665,97.22866666666665,99.10333333333332,96.51533333333333,98.55466666666666,100.52433333333333,97.22633333333333,101.85266666666666,95.25666666666666,94.47166666666665,96.5043333333333,92.2363333333333,98.73966666666665,90.20366666666665,6.100000000000705,0,1,55.45404132690372,16728.687,231.893,7.5,0.11,0.9155491591661132,96.30949,4.033333,0.22818000000000002
2013-05-06,99.117,99.452,99.057,99.365,81577,49.055689961778874,48.65562501401115,56.097822531137396,100.31730541724303,96.64139458275696,-8873444.0,98.2285,97.87,0,0,0,0,2013-05-06,0.394999999999996,0.0010000000000047748,0.0025122079179950283,24799999999.999043,-1,1,0.08899999999999864,5.583333240277463,0.2469999999999999,-0.0379999999999967,0.5220724285988964,0.6732319789522624,0.018663358533787817,breakout_up,1,0,0.0,1.0,6,99.13866666666667,99.18233333333333,99.07233333333333,99.24866666666667,99.02866666666667,98.32966666666665,99.3103333333333,96.9023333333333,100.73766666666666,95.92166666666665,94.47166666666665,96.5043333333333,92.2363333333333,98.73966666666665,90.20366666666665,24.799999999999045,1,0,62.7846511780965,16728.687,231.893,7.5,0.11,0.9155491591661132,96.30949,4.033333,0.22818000000000002
2013-05-07,99.363,99.381,98.637,98.79,149407,42.02921059844487,47.293481170299856,54.33695425896989,100.33979860431792,96.65370139568206,-9022851.0,98.2285,97.87,0,0,0,0,2013-05-07,0.7439999999999998,-0.001999999999995339,-0.00578674583605886,0.0,-1,1,-0.8239999999999839,0.024793388395602366,-0.07099999999999795,-0.4200000000000017,0.9599999987612936,1.269633140801146,0.018711770736589986,breakout_down,2,1,0.7818314824680298,0.6234898018587336,7,99.29133333333334,99.52566666666668,99.13066666666668,99.68633333333334,98.89633333333335,98.32966666666665,99.3103333333333,96.9023333333333,100.73766666666666,95.92166666666665,94.47166666666665,96.5043333333333,92.2363333333333,98.73966666666665,90.20366666666665,57.29999999999933,0,1,77.01602551609386,16728.687,231.893,7.5,0.11,0.9155491591661132,96.30949,4.033333,0.22818000000000002
