DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,EUR_GDP,EUR_Inflation,EUR_Unemployment,EUR_InterestRate,GBP_GDP,GBP_Inflation,GBP_Unemployment,GBP_InterestRate
2010-09-15,0.8363,0.83995,0.83105,0.832,398287,64.41391970866141,0.17662623883771822,0.07596100249204919,0.839626297074054,0.814153702925946,-11919839.0,0.83005,0.8270500000000001,0,0,0,0,2010-09-15,0.008900000000000019,0.0,-0.005141695563792995,0.0,-1,1,-0.004450000000000176,0.6952379628117918,0.0012499999999999734,-0.0018000000000000238,1.3476678758831206,1.1591413634019474,0.015402649758312898,neutral,0,2,0.9749279121818236,-0.22252093395631434,15,0.8343333333333333,0.8376166666666666,0.8287166666666665,0.8432333333333333,0.8254333333333332,0.8308666666666666,0.8415833333333332,0.8254333333333332,0.8470166666666666,0.8147166666666666,0.82545,0.83675,0.8147,0.8475,0.8034,0.43000000000000815,0,1,48.30917874396217,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-16,0.832,0.84025,0.83095,0.8373,357214,62.55553609383321,0.22414646240567215,0.10559809447477378,0.8408727805141176,0.8146272194858823,-11562625.0,0.8302,0.8272,0,0,0,0,2010-09-16,0.009300000000000086,0.0,0.006370192307692407,530000000.0000082,1,1,0.009600000000000164,7.857135374156908,0.000300000000000078,-9.999999999998899e-05,1.3354392108789237,0.9452511459265535,0.015853555419225757,breakout_up,1,3,0.43388373911755823,-0.900968867902419,16,0.8361666666666667,0.8413833333333335,0.8320833333333334,0.8454666666666668,0.8268666666666666,0.8308666666666666,0.8415833333333332,0.8254333333333332,0.8470166666666666,0.8147166666666666,0.82545,0.83675,0.8147,0.8475,0.8034,0.5300000000000082,1,0,56.983120094613845,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-17,0.8373,0.83795,0.83295,0.83455,335242,56.82817630849182,0.2368857092192478,0.13185561742366858,0.8412669205766481,0.8158230794233521,-11897867.0,0.8302,0.8272,0,0,0,0,2010-09-17,0.0050000000000000044,0.0,-0.00328436641586054,0.0,1,1,-0.008050000000000113,0.1494252530056699,-0.0023000000000000798,0.0020000000000000018,0.6570301370525425,0.8785057211020384,0.01535453181335175,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,17,0.8351500000000001,0.8373500000000001,0.8323500000000001,0.8401500000000001,0.83015,0.8308666666666666,0.8415833333333332,0.8254333333333332,0.8470166666666666,0.8147166666666666,0.82545,0.83675,0.8147,0.8475,0.8034,0.275000000000003,0,1,54.989002199560645,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-19,0.83402,0.83405,0.8329,0.83375,7033,51.48630866091979,0.23778528197381243,0.15304155033369737,0.8412876002633143,0.8173373997366857,-11904900.0,0.8305750000000001,0.8272,0,0,1,0,2010-09-19,0.0011499999999999844,-0.0005300000000000304,-0.0009586004433527324,0.0,1,-1,0.0019500000000000073,0.026785690369896302,-0.0039000000000000146,-4.999999999999449e-05,0.19039731947063915,0.020646993943881097,0.014439792296479856,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,19,0.8335666666666667,0.8342333333333334,0.8330833333333334,0.8347166666666667,0.8324166666666667,0.8308666666666666,0.8415833333333332,0.8254333333333332,0.8470166666666666,0.8147166666666666,0.82545,0.83675,0.8147,0.8475,0.8034,0.026999999999999247,0,1,23.45786272806222,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-20,0.83375,0.84105,0.83355,0.84005,284044,56.03446585166968,0.2860366819157245,0.1796405766501028,0.8425512181066093,0.8179137818933906,-11620856.0,0.83115,0.8276,0,0,0,0,2010-09-20,0.007499999999999951,0.0,0.007556221889055439,629999999.9999971,1,1,0.007099999999999995,36.499817500916386,0.007000000000000006,0.0006500000000000394,1.1773938497026828,0.9218658010259657,0.014837672690206223,breakout_up,1,0,0.0,1.0,20,0.8382166666666665,0.842883333333333,0.835383333333333,0.8457166666666665,0.8307166666666665,0.8373499999999999,0.8437499999999999,0.8336499999999999,0.8474499999999999,0.8272499999999999,0.82545,0.83675,0.8147,0.8475,0.8034,0.6299999999999972,1,0,83.98880149313443,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-21,0.84005,0.8498,0.83885,0.8497,288124,64.11868889097758,0.3975608649822937,0.223224634316541,0.8459384417971543,0.8174365582028456,-11332732.0,0.83834,0.831975,0,0,0,0,2010-09-21,0.010950000000000015,0.0,0.011487411463603414,965000000.0000046,1,1,0.003350000000000075,8.124993229172484,0.008750000000000036,0.005299999999999971,1.6150440095805298,1.0007905621605515,0.017134971705140854,breakout_up,1,1,0.7818314824680298,0.6234898018587336,21,0.8461166666666666,0.8533833333333333,0.8424333333333333,0.8570666666666666,0.8351666666666666,0.8373499999999999,0.8437499999999999,0.8336499999999999,0.8474499999999999,0.8272499999999999,0.82545,0.83675,0.8147,0.8475,0.8034,0.9650000000000047,1,0,88.1198064103738,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-22,0.8497,0.8577,0.84625,0.8562,438371,67.61362099690422,0.5322586053907674,0.2850314285313863,0.8502250055730516,0.8169349944269486,-10894361.0,0.8425,0.8364750000000001,0,0,0,0,2010-09-22,0.011450000000000071,0.0,0.007649758738378192,649999999.999995,1,1,-0.003150000000000097,2.3188399075825945,0.007900000000000018,0.007399999999999962,1.5880719017930873,1.5129346523609366,0.019968096107252295,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,22,0.8533833333333333,0.8605166666666666,0.8490666666666665,0.8648333333333333,0.8419333333333332,0.8373499999999999,0.8437499999999999,0.8336499999999999,0.8474499999999999,0.8272499999999999,0.82545,0.83675,0.8147,0.8475,0.8034,0.649999999999995,1,0,56.763601432188544,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-23,0.85605,0.85645,0.8472,0.84875,290958,67.99998445714638,0.572295198526851,0.34248418253047924,0.8522662973797144,0.8171687026202856,-11185319.0,0.844325,0.8366,0,0,0,0,2010-09-23,0.009250000000000091,-0.00014999999999998348,-0.008701238028497964,0.0,1,1,-0.013949999999999907,0.04519773500591309,-0.0012499999999999734,0.0009500000000000064,1.147642537513341,0.9166315135518772,0.021023636570086032,breakout_down,2,3,0.43388373911755823,-0.900968867902419,23,0.8508,0.8544,0.84515,0.8600500000000001,0.8415499999999999,0.8373499999999999,0.8437499999999999,0.8336499999999999,0.8474499999999999,0.8272499999999999,0.82545,0.83675,0.8147,0.8475,0.8034,0.7299999999999973,0,1,78.91038806615394,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-24,0.84875,0.85455,0.84825,0.85225,312606,74.56645674763998,0.6250612450177773,0.39899959502793886,0.8548366943442651,0.8169883056557345,-10872713.0,0.844325,0.8366,0,0,0,0,2010-09-24,0.006300000000000083,0.0,0.004123711340206124,349999999.99999475,1,1,0.010949999999999904,11.599976800045155,-0.0019000000000000128,0.0010499999999999954,0.6930692306854591,1.0112994204065016,0.022638965587458457,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,24,0.8516833333333332,0.8551166666666665,0.8488166666666664,0.8579833333333333,0.8453833333333332,0.8373499999999999,0.8437499999999999,0.8336499999999999,0.8474499999999999,0.8272499999999999,0.82545,0.83675,0.8147,0.8475,0.8034,0.34999999999999476,1,0,55.54673861291702,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-26,0.85238,0.85238,0.8512,0.85155,10249,73.8348154752671,0.6536949139777204,0.4499386588178952,0.8569481717981562,0.816781828201844,-10882962.0,0.844325,0.836925,0,0,0,0,2010-09-26,0.0011800000000000699,0.0001300000000000745,-0.00082135523613954,0.0,1,1,-0.0041999999999998705,0.0,-0.0021700000000000053,0.002950000000000008,0.15077943383856712,0.03765069093003695,0.023998102171984722,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,26,0.8517100000000001,0.8522200000000002,0.8510400000000001,0.8528900000000001,0.85053,0.8373499999999999,0.8437499999999999,0.8336499999999999,0.8474499999999999,0.8272499999999999,0.82545,0.83675,0.8147,0.8475,0.8034,0.08299999999999974,0,1,70.27942421676109,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-27,0.8516,0.852,0.849,0.84935,380522,69.74229465682255,0.651129327960831,0.4901767926464824,0.858408674046819,0.816811325953181,-11263484.0,0.8452999999999999,0.836925,0,0,0,0,2010-09-27,0.0030000000000000027,4.999999999999449e-05,-0.002583524161822535,0.0,1,-1,-0.0015000000000000568,0.15384609467455926,-0.00038000000000004697,-0.0021999999999999797,0.4810775367098196,1.4070670246560784,0.024830976256238688,breakout_down,2,0,0.0,1.0,27,0.8501166666666666,0.8512333333333333,0.8482333333333333,0.8531166666666666,0.8471166666666666,0.8486333333333334,0.8584166666666667,0.8395666666666667,0.8674833333333334,0.8297833333333333,0.82545,0.83675,0.8147,0.8475,0.8034,0.22499999999999742,0,1,74.97500833055555,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-28,0.8494,0.86035,0.8466,0.85865,495489,72.61097040551415,0.7158870103924797,0.5353188361956819,0.8615722457554151,0.8161127542445847,-10767995.0,0.846625,0.8382499999999999,0,0,0,0,2010-09-28,0.013749999999999929,4.999999999999449e-05,0.010949549655618973,924999999.999998,1,1,0.011499999999999955,3.9107128890310423,0.008349999999999969,-0.0023999999999999577,2.053464448407319,1.7430604952160573,0.027096559519002215,breakout_up,1,1,0.7818314824680298,0.6234898018587336,28,0.8552,0.8637999999999999,0.85005,0.8689499999999999,0.84145,0.8486333333333334,0.8584166666666667,0.8395666666666667,0.8674833333333334,0.8297833333333333,0.82545,0.83675,0.8147,0.8475,0.8034,0.924999999999998,1,0,67.26783506654083,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-29,0.85865,0.86445,0.85695,0.86205,454649,70.78650094685375,0.7855873369655098,0.5853725363496475,0.8650809903685635,0.8153590096314367,-10313346.0,0.849,0.8407500000000001,0,0,0,0,2010-09-29,0.007500000000000062,0.0,0.0039597041868048195,339999999.9999958,1,1,-0.005900000000000016,3.4117626989630647,0.0041000000000001036,0.01034999999999997,1.1818466464155972,1.5349159111357136,0.029588667657250173,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,29,0.86115,0.86535,0.8578499999999999,0.86865,0.8536499999999999,0.8486333333333334,0.8584166666666667,0.8395666666666667,0.8674833333333334,0.8297833333333333,0.82545,0.83675,0.8147,0.8475,0.8034,0.33999999999999586,1,0,45.327289694706444,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-09-30,0.86205,0.8685,0.85615,0.86635,312898,72.61097040551411,0.8655452869931968,0.6414070864783574,0.8687878437066463,0.8156171562933536,-10000448.0,0.853675,0.844325,0,0,0,0,2010-09-30,0.012350000000000083,0.0,0.004988109738414211,429999999.999997,1,1,0.0009000000000000119,1.0932201536915076,0.004049999999999998,-0.0008000000000000229,1.6344624623527755,0.9574865892879518,0.03156645067555598,neutral,0,3,0.43388373911755823,-0.900968867902419,30,0.8636666666666667,0.8711833333333334,0.8588333333333333,0.8760166666666668,0.8513166666666666,0.8486333333333334,0.8584166666666667,0.8395666666666667,0.8674833333333334,0.8297833333333333,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.42999999999999705,1,0,34.81499473726777,0.426292383283646,93.42,10.2,0.4536,403957.8,90.4,7.9,0.72859
2010-10-01,0.8664,0.8718,0.86585,0.87165,361632,79.39212584892876,0.9606058428611286,0.7052468377549117,0.8726276053206012,0.8166923946793987,-9638816.0,0.8590249999999999,0.845975,0,0,0,0,2010-10-01,0.005950000000000011,4.999999999999449e-05,0.006117619899578788,525000000.00000876,1,1,0.001000000000000112,9.818163966975817,0.0032999999999999696,0.009700000000000042,0.6991773561483716,1.0809511767754725,0.03311108053831148,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,1,0.8697666666666667,0.8736833333333334,0.8677333333333334,0.8757166666666667,0.8638166666666667,0.8486333333333334,0.8584166666666667,0.8395666666666667,0.8674833333333334,0.8297833333333333,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.5250000000000088,1,0,88.22046714837974,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-03,0.87315,0.87335,0.87056,0.87065,10192,76.40536706769383,1.0161592032378763,0.7674293108515047,0.8752783499904664,0.8188666500095336,-9649008.0,0.8599749999999999,0.84675,0,0,0,0,2010-10-03,0.002789999999999959,0.0014999999999999458,-0.0011472494693971214,0.0,1,1,-0.006300000000000083,0.07722004740537916,0.0015499999999999403,0.004709999999999992,0.3294756342140201,0.03322503900486564,0.0332980352415742,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,3,0.87152,0.8724799999999999,0.86969,0.8743099999999999,0.86873,0.8486333333333334,0.8584166666666667,0.8395666666666667,0.8674833333333334,0.8297833333333333,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.24999999999999467,0,1,89.57362952346769,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-04,0.87065,0.87265,0.86305,0.86345,245642,71.37572486301566,0.9906678564876037,0.8120770199787245,0.8761659307116395,0.8217640692883604,-9894650.0,0.8599749999999999,0.84675,0,0,0,0,2010-10-04,0.009600000000000053,0.0,-0.008269683569746722,0.0,1,1,-0.006199999999999983,0.26315786011080633,-0.0006999999999999229,-0.007510000000000017,1.2568733625460393,0.8544554004279169,0.03204010846100774,breakout_down,2,0,0.0,1.0,4,0.8663833333333333,0.8697166666666666,0.8601166666666665,0.8759833333333333,0.8567833333333332,0.8611333333333334,0.8756666666666668,0.8489166666666669,0.8878833333333334,0.8343833333333335,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.7199999999999984,0,1,74.99218831371675,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-05,0.86345,0.87155,0.86265,0.8707,296056,74.94934437149476,1.0172410992731473,0.8531098358376091,0.8781509196765318,0.8239890803234682,-9598594.0,0.8599749999999999,0.84675,0,0,0,0,2010-10-05,0.008900000000000019,0.0,0.008396548728936219,724999999.9999979,1,1,0.014449999999999963,10.124987343765525,-0.0010999999999999899,-0.00039999999999995595,1.1240210755214592,1.0279954235078186,0.031819849888624824,breakout_up,1,1,0.7818314824680298,0.6234898018587336,5,0.8683,0.8739499999999999,0.8650499999999999,0.8772,0.8593999999999999,0.8611333333333334,0.8756666666666668,0.8489166666666669,0.8878833333333334,0.8343833333333335,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.7249999999999979,1,0,81.45152230086467,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-06,0.8707,0.87775,0.8688,0.8771,415648,74.98312812186398,1.0775222313783694,0.8979923149457613,0.8816044180502285,0.8246305819497717,-9182946.0,0.862175,0.8489500000000001,0,0,0,0,2010-10-06,0.008950000000000014,0.0,0.007350407717928059,639999999.9999961,1,1,-0.0008500000000000174,3.71052436288189,0.006199999999999983,0.006149999999999989,1.2365292571802629,1.3933999491112354,0.03339155276598699,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,6,0.87455,0.8803000000000001,0.8713500000000001,0.8835000000000001,0.8656,0.8611333333333334,0.8756666666666668,0.8489166666666669,0.8878833333333334,0.8343833333333335,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.6399999999999961,1,0,71.50039101776284,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-07,0.8771,0.88045,0.8732,0.8769,337951,71.02007736814411,1.110876141359618,0.9405690802285327,0.8843654014160549,0.825929598583945,-9520897.0,0.863525,0.8503000000000001,0,0,0,0,2010-10-07,0.007249999999999979,0.0,-0.00022802417056205448,0.0,1,1,-0.006599999999999939,0.8589741387245674,0.0026999999999999247,0.0043999999999999595,0.9669243842458776,1.0207905991489932,0.034167089749882806,neutral,0,3,0.43388373911755823,-0.900968867902419,7,0.87685,0.8805000000000001,0.8732500000000001,0.8841,0.8696,0.8611333333333334,0.8756666666666668,0.8489166666666669,0.8878833333333334,0.8343833333333335,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.019999999999997797,0,1,2.758240242724846,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-08,0.8769,0.88045,0.8713,0.8729,283032,63.42442302344187,1.0924397330388524,0.9709432107905966,0.8852927392760065,0.8290922607239936,-9803929.0,0.8683,0.850675,0,0,0,0,2010-10-08,0.009149999999999991,0.0,-0.004561523548865325,0.0,1,1,-0.0038000000000000256,0.633928458227045,0.0,-0.0019000000000000128,1.0433294135314217,0.8808445441584641,0.03278171384283547,neutral,0,4,-0.433883739117558,-0.9009688679024191,8,0.8748833333333333,0.8784666666666667,0.8693166666666667,0.8840333333333333,0.8657333333333334,0.8611333333333334,0.8756666666666668,0.8489166666666669,0.8878833333333334,0.8343833333333335,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.40000000000000036,0,1,43.711069828434134,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-10,0.8766,0.87785,0.87608,0.877,10032,74.00168163086599,1.098252350644624,0.9964050387614022,0.8869681927812809,0.8313868072187192,-9793897.0,0.8683,0.85085,0,0,0,0,2010-10-10,0.0017700000000000493,0.0037000000000000366,0.004696987054645426,39999999.99999559,1,1,0.008099999999999996,2.403841531073576,-0.0025999999999999357,0.0047800000000000065,0.2456968009860141,0.0367778066173655,0.032345694281955856,breakout_up,1,6,-0.7818314824680299,0.6234898018587334,10,0.8769766666666667,0.8778733333333335,0.8761033333333335,0.8787466666666668,0.8752066666666667,0.8611333333333334,0.8756666666666668,0.8489166666666669,0.8878833333333334,0.8343833333333335,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.039999999999995595,1,0,22.586109542628165,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-11,0.877,0.8773,0.87275,0.87325,357415,67.7664814089554,1.0603761695591851,1.0091992649209587,0.8870077114045158,0.835217288595484,-10151312.0,0.87155,0.8536649999999999,0,0,0,0,2010-10-11,0.004549999999999943,0.0,-0.004275940706955566,0.0,1,1,-0.007850000000000024,0.07058821868511764,-0.0005500000000000504,-0.003329999999999944,0.7183453239113707,1.3587351140354362,0.030071809867402984,breakout_down,2,0,0.0,1.0,11,0.8744333333333333,0.8761166666666665,0.8715666666666666,0.8789833333333332,0.8698833333333333,0.8721166666666668,0.8815833333333335,0.8637833333333336,0.8899166666666667,0.8543166666666668,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.3750000000000031,0,1,82.3994726433768,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-12,0.87325,0.8821,0.8698,0.88085,364179,72.19695438246423,1.0792438206226218,1.0232081760612912,0.8873757076855875,0.8395592923144128,-9787133.0,0.872375,0.8547,0,0,0,0,2010-10-12,0.012299999999999978,0.0,0.008703120526767881,760000000.0000051,1,1,0.011350000000000082,2.5652166477633327,0.0048000000000000265,-0.002950000000000008,1.7561390982097231,1.3579754334715821,0.027688601664681903,breakout_up,1,1,0.7818314824680298,0.6234898018587336,12,0.8775833333333334,0.8853666666666667,0.8730666666666668,0.8898833333333334,0.8652833333333334,0.8721166666666668,0.8815833333333335,0.8637833333333336,0.8899166666666667,0.8543166666666668,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.7600000000000051,1,0,61.78359482968918,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-13,0.88085,0.8839,0.87719,0.87755,385261,71.01339800018523,1.0554023071182361,1.0296470022726802,0.8873220904133166,0.8433629095866835,-10172394.0,0.873275,0.857425,0,0,0,0,2010-10-13,0.006709999999999994,0.0,-0.0037463813362093087,0.0,1,1,-0.01090000000000002,0.8333331056466925,0.0018000000000000238,0.007390000000000008,0.9730277011270738,1.4240402926286853,0.025399873908789533,neutral,0,2,0.9749279121818236,-0.22252093395631434,13,0.8795466666666667,0.8819033333333334,0.8751933333333334,0.8862566666666667,0.8728366666666667,0.8721166666666668,0.8815833333333335,0.8637833333333336,0.8899166666666667,0.8543166666666668,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.32999999999999696,0,1,49.17299955297232,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-14,0.87755,0.882,0.87695,0.8772,419288,65.95011309885493,1.021903659134804,1.028098333645105,0.8880066688547632,0.8454283311452369,-10591682.0,0.873275,0.857425,0,0,0,0,2010-10-14,0.005049999999999999,0.0,-0.00039883767306714426,0.0,1,1,0.002949999999999897,7.416654305575525,-0.0019000000000000128,-0.00024000000000001798,0.8311387703853249,1.3462432541425493,0.024562984859772846,breakout_up,1,3,0.43388373911755823,-0.900968867902419,14,0.8787166666666666,0.8804833333333332,0.8754333333333332,0.8837666666666666,0.8736666666666666,0.8721166666666668,0.8815833333333335,0.8637833333333336,0.8899166666666667,0.8543166666666668,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.03500000000000725,0,1,6.929320926550634,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-15,0.8772,0.8794,0.87205,0.874,284522,60.31059802677529,0.9584855883884136,1.0141757845937667,0.888530473397435,0.8466845266025652,-10876204.0,0.87635,0.857425,0,0,0,0,2010-10-15,0.007349999999999968,0.0,-0.003647970816233448,0.0,1,-1,-0.002849999999999908,0.4271843830709906,-0.0026000000000000467,-0.0049000000000000155,1.0219687121845493,0.9022751431478028,0.024115712892430193,breakout_down,2,4,-0.433883739117558,-0.9009688679024191,15,0.87515,0.87825,0.8709,0.8825,0.8678,0.8721166666666668,0.8815833333333335,0.8637833333333336,0.8899166666666667,0.8543166666666668,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.31999999999999806,0,1,43.531492313970816,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-17,0.8753,0.8755,0.87165,0.8722,7072,55.275008587013176,0.8835171786767071,0.9880440634103548,0.8877946868443779,0.8497653131556223,-10883276.0,0.87685,0.8584,0,0,0,0,2010-10-17,0.003849999999999909,0.0012999999999999678,-0.002059496567505748,0.0,1,-1,0.0013999999999999568,0.05479450553574691,-0.0039000000000000146,-0.00039999999999995595,0.5459443355155402,0.02468928920541815,0.021886653493969874,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,17,0.8731166666666667,0.8745833333333333,0.8707333333333334,0.8769666666666666,0.8692666666666667,0.8721166666666668,0.8815833333333335,0.8637833333333336,0.8899166666666667,0.8543166666666668,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.30999999999999917,0,1,80.49857179953428,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-18,0.8722,0.8794,0.8705,0.87785,429956,55.55554161688918,0.8597838983763428,0.9623920304035525,0.887792859774716,0.8523271402252839,-10453320.0,0.87685,0.8584,0,0,0,0,2010-10-18,0.008899999999999908,0.0,0.006477872047695533,565000000.0000044,1,-1,0.007450000000000068,4.235291626299224,0.0039000000000000146,-0.0011499999999999844,1.396735499570695,1.4935728111361017,0.020381191819339835,breakout_up,1,0,0.0,1.0,18,0.8759166666666666,0.8813333333333331,0.8724333333333332,0.8848166666666665,0.8670166666666667,0.8771833333333333,0.8845666666666666,0.8704666666666666,0.8912833333333333,0.8630833333333333,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.5650000000000044,1,0,63.47601393102014,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-19,0.87785,0.88245,0.87385,0.8749,410168,53.67964066640743,0.8078585773617974,0.9314853397952015,0.8867682943643156,0.8556867056356845,-10863488.0,0.87685,0.858725,0,0,0,0,2010-10-19,0.008599999999999941,0.0,-0.0033604829982343317,0.0,-1,-1,-0.008600000000000052,1.1499997125000552,0.003049999999999997,0.003349999999999964,1.274073885322389,1.3899641637791493,0.0178378142867135,neutral,0,1,0.7818314824680298,0.6234898018587336,19,0.8770666666666666,0.8802833333333331,0.8716833333333331,0.8856666666666665,0.8684666666666666,0.8771833333333333,0.8845666666666666,0.8704666666666666,0.8912833333333333,0.8630833333333333,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.2950000000000008,0,1,34.298337402627936,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-20,0.87495,0.88215,0.87445,0.88175,291043,65.94075046741273,0.8126138548876005,0.9077110428136814,0.8852173476780916,0.8604776523219084,-10572445.0,0.87685,0.861375,0,0,0,0,2010-10-20,0.00770000000000004,4.999999999999449e-05,0.007829466224711422,680000000.0000027,1,1,0.009800000000000031,14.399971200055957,-0.00029999999999996696,0.0005999999999999339,1.057692162404935,0.9836069451992171,0.014171831464167322,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,20,0.87945,0.88445,0.8767499999999999,0.88715,0.8717499999999999,0.8771833333333333,0.8845666666666666,0.8704666666666666,0.8912833333333333,0.8630833333333333,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.6800000000000028,1,0,88.30022075055179,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
2010-10-21,0.8818,0.8907,0.8772,0.88515,385470,63.49204689283548,0.8342014500444139,0.8930091242598279,0.885793555074857,0.862551444925143,-10186975.0,0.88025,0.868475,0,0,0,0,2010-10-21,0.013500000000000068,4.999999999999449e-05,0.003855968244967347,334999999.99999636,1,1,-0.003450000000000064,1.9347821880908123,0.008550000000000058,0.00275000000000003,1.5863687912610247,1.1560490814767594,0.013293777900315168,breakout_up,1,3,0.43388373911755823,-0.900968867902419,21,0.88435,0.8915,0.8779999999999999,0.89785,0.8708499999999999,0.8771833333333333,0.8845666666666666,0.8704666666666666,0.8912833333333333,0.8630833333333333,0.8516666666666666,0.8831833333333331,0.8348333333333331,0.9000166666666666,0.8033166666666666,0.3349999999999964,1,0,24.81297681653172,0.560610905219504,93.71,10.3,0.7013,404093.3,90.6,7.9,0.7384
