DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,Bollinger_upper,Bollinger_lower,OBV,Tenkan_sen,Kijun_sen,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,DateTime_norm,Range,Gap_Open,Close_vs_Previous_Close,Up_Down_Ratio,Trend_Direction_10,Trend_Direction_5,Price_Momentum,Range_Asymmetry,High_vs_PrevHigh,Low_vs_PrevLow,Volatility_Ratio,Volume_Spike,BB_Width,Bar_Type,Bar_Type_Code,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,DayOfMonth,D_PP,D_R1,D_S1,D_R2,D_S2,W_PP,W_R1,W_S1,W_R2,W_S2,M_PP,M_R1,M_S1,M_R2,M_S2,Body_Size,Is_Bullish,Is_Bearish,Trend_Strength,AUD_GDP,AUD_Inflation,AUD_Unemployment,AUD_InterestRate,USD_GDP,USD_Inflation,USD_Unemployment,USD_InterestRate
2009-04-24,0.71456,0.72382,0.71094,0.72239,50202,57.111322966362984,0.35117127072245014,0.4573336346631634,0.7310141610030857,0.7002688389969144,298370.0,0.7133700000000001,,0,0,0,0,2009-04-24,0.012880000000000003,4.999999999999449e-05,0.011028537039369636,783000000.0000004,-1,1,-0.0020799999999999708,2.5580103430911088,0.00823000000000007,0.006500000000000061,0.8543379640264034,0.8610460778512292,0.021480952378536873,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,24,0.7190500000000001,0.7271600000000001,0.7142800000000001,0.7319300000000001,0.7061700000000001,0.70942,0.7236100000000001,0.6873300000000001,0.7457,0.6731400000000001,0.6932,0.6959000000000001,0.6895000000000001,0.6996,0.6868000000000001,0.7830000000000004,1,0,60.78720596227003,85.0902391729131,86.27815,5.512324,3.1,14381.236,212.709,9.0,0.15
2009-04-26,0.71666,0.71666,0.71072,0.71143,3757,46.453893720669356,0.3053131333597414,0.42692953440247905,0.7305969593307126,0.6998690406692875,294613.0,0.71189,,0,0,0,0,2009-04-26,0.005939999999999945,-0.005730000000000013,-0.0151718600755824,0.0,-1,1,-0.018839999999999968,0.0,-0.007160000000000055,-0.00021999999999999797,0.5227952365080734,0.07074849916013094,0.02148105485797148,breakout_down,2,6,-0.7818314824680299,0.6234898018587334,26,0.7129366666666667,0.7151533333333333,0.7092133333333334,0.7188766666666666,0.7069966666666667,0.70942,0.7236100000000001,0.6873300000000001,0.7457,0.6731400000000001,0.6932,0.6959000000000001,0.6895000000000001,0.6996,0.6868000000000001,0.5229999999999957,0,1,88.03231779161766,85.0902391729131,86.27815,5.512324,3.1,14381.236,212.709,9.0,0.15
2009-04-27,0.7114,0.71699,0.70235,0.70464,65763,42.73287551066796,0.21173979914838048,0.38389158735165935,0.7308094789127405,0.6986505210872597,228850.0,0.709525,,0,0,0,0,2009-04-27,0.014639999999999986,-2.999999999997449e-05,-0.009544157541852272,0.0,-1,-1,0.004170000000000007,0.6176794897591705,0.0003300000000000525,-0.008369999999999989,1.3055108520143728,1.247595415068329,0.022497277139959294,neutral,0,0,0.0,1.0,27,0.7079933333333334,0.7136366666666667,0.6989966666666667,0.7226333333333333,0.6933533333333334,0.70867,0.71979,0.69352,0.73494,0.6824,0.6932,0.6959000000000001,0.6895000000000001,0.6996,0.6868000000000001,0.6759999999999988,0,1,46.171709582678744,85.0902391729131,86.27815,5.512324,3.1,14381.236,212.709,9.0,0.15
2009-04-28,0.70463,0.71384,0.69892,0.71341,66179,45.46854823692884,0.20597448261072682,0.34830816640347284,0.7305606186626827,0.6984903813373173,295029.0,0.709525,,1,0,0,0,2009-04-28,0.014920000000000044,-1.0000000000065512e-05,0.012446071752951782,878000000.000001,-1,1,0.015559999999999907,1.612959437310092,-0.003149999999999986,-0.003430000000000044,1.253149567180454,1.2419235280318792,0.022441632440327278,neutral,0,1,0.7818314824680298,0.6234898018587336,28,0.7087233333333334,0.7185266666666668,0.7036066666666667,0.7236433333333334,0.6938033333333333,0.70867,0.71979,0.69352,0.73494,0.6824,0.6932,0.6959000000000001,0.6895000000000001,0.6996,0.6868000000000001,0.878000000000001,1,0,58.8432410696333,85.0902391729131,86.27815,5.512324,3.1,14381.236,212.709,9.0,0.15
2009-04-29,0.71345,0.72996,0.71099,0.72701,83271,49.518538754818636,0.307600237658312,0.34016658065444066,0.7320451819949378,0.6990518180050622,378300.0,0.7125950000000001,0.709295,0,0,0,0,2009-04-29,0.018970000000000042,4.0000000000040004e-05,0.01906337169369655,1356000000.0000017,1,1,0.004830000000000112,6.711379385618097,0.016120000000000023,0.012070000000000025,1.4083146690189583,1.465380858945342,0.02305459653941452,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,29,0.7226533333333333,0.7343166666666665,0.7153466666666665,0.7416233333333333,0.7036833333333332,0.70867,0.71979,0.69352,0.73494,0.6824,0.6932,0.6959000000000001,0.6895000000000001,0.6996,0.6868000000000001,1.3560000000000016,1,0,71.47751831743179,85.0902391729131,86.27815,5.512324,3.1,14381.236,212.709,9.0,0.15
2009-04-30,0.72702,0.73836,0.72352,0.72653,93368,54.89226360454943,0.3798870800727161,0.34811068053809574,0.7331871387371208,0.6998838612628792,284932.0,0.717955,0.7121299999999999,0,0,0,0,2009-04-30,0.014839999999999964,9.99999999995449e-06,-0.0006602385111622067,0.0,1,1,-0.014080000000000092,3.239999074286032,0.008399999999999963,0.012530000000000041,1.0705525125845807,1.4158293629010275,0.02323909801242465,breakout_up,1,3,0.43388373911755823,-0.900968867902419,30,0.7294700000000001,0.7354200000000001,0.7205800000000001,0.74431,0.7146300000000001,0.70867,0.71979,0.69352,0.73494,0.6824,0.71693,0.74796,0.6954999999999999,0.76939,0.6644699999999999,0.048999999999999044,0,1,3.3016643083349617,85.0902391729131,86.27815,5.512324,3.1,14381.236,212.709,9.0,0.15
2009-05-01,0.72651,0.73459,0.72513,0.73006,50582,51.332899139895666,0.46035241723416664,0.37055902787730993,0.7349103896347445,0.7002166103652555,335514.0,0.71864,0.7167950000000001,1,0,0,0,2009-05-01,0.009459999999999913,-2.0000000000020002e-05,0.0048587119595887756,355000000.0000053,1,1,0.004010000000000069,5.855068220965308,-0.003770000000000051,0.0016100000000000003,0.6494575964947359,0.7886641418354225,0.02417471012749361,breakout_up,1,4,-0.433883739117558,-0.9009688679024191,1,0.7299266666666666,0.7347233333333332,0.7252633333333333,0.7393866666666665,0.7204666666666667,0.70867,0.71979,0.69352,0.73494,0.6824,0.71693,0.74796,0.6954999999999999,0.76939,0.6644699999999999,0.3550000000000053,1,0,37.52246062784152,85.0902391729131,86.27815,5.81122,3.13,14381.236,213.022,9.4,0.18
2009-05-03,0.73645,0.73888,0.73479,0.73484,2943,58.48159112893944,0.5562799330474433,0.4077032089113366,0.7373969365263707,0.6994110634736294,338457.0,0.7189,0.717055,0,0,0,0,2009-05-03,0.004089999999999927,0.006390000000000007,0.006547407062433233,0.0,1,1,0.0012499999999999734,1.4638545398466265,0.004290000000000016,0.009660000000000002,0.32835578609859895,0.05137147704778872,0.02643768200056368,neutral,0,6,-0.7818314824680299,0.6234898018587334,3,0.73617,0.7375499999999999,0.73346,0.7402599999999999,0.7320800000000001,0.70867,0.71979,0.69352,0.73494,0.6824,0.71693,0.74796,0.6954999999999999,0.76939,0.6644699999999999,0.16100000000000003,0,1,39.35468100708944,85.0902391729131,86.27815,5.81122,3.13,14381.236,213.022,9.4,0.18
2009-05-04,0.73481,0.74266,0.73126,0.73811,52417,59.38377479596926,0.6511829162852312,0.45639915038611556,0.7403009949786121,0.6984170050213878,390874.0,0.72079,0.718945,1,0,0,0,2009-05-04,0.011399999999999966,-3.0000000000085514e-05,0.004449948288062701,330000000.00000805,1,1,-0.0015100000000000113,2.211266982741738,0.0037800000000000056,-0.003530000000000033,0.9700475689203909,0.9580128046963782,0.029112021882676364,breakout_up,1,0,0.0,1.0,4,0.7373433333333335,0.7434266666666669,0.7320266666666669,0.7487433333333334,0.7259433333333335,0.7265633333333333,0.7542066666666667,0.7104666666666667,0.7703033333333333,0.6828233333333333,0.71693,0.74796,0.6954999999999999,0.76939,0.6644699999999999,0.33000000000000806,1,0,28.94482940093054,85.0902391729131,86.27815,5.81122,3.13,14381.236,213.022,9.4,0.18
2009-05-05,0.73809,0.74788,0.73351,0.73631,87806,59.88225402429351,0.7037572431377925,0.505870768936451,0.7422735911348003,0.6977934088651999,303068.0,0.7234,0.721555,0,0,0,0,2009-05-05,0.014369999999999994,-2.0000000000020002e-05,-0.002438660904201303,0.0,1,1,-0.005070000000000019,2.1375541184379445,0.005220000000000002,0.0022499999999999742,1.3266246928891585,1.5784270018407447,0.03088757829172205,breakout_up,1,1,0.7818314824680298,0.6234898018587336,5,0.7392333333333333,0.7449566666666666,0.7305866666666666,0.7536033333333333,0.7248633333333333,0.7265633333333333,0.7542066666666667,0.7104666666666667,0.7703033333333333,0.6828233333333333,0.71693,0.74796,0.6954999999999999,0.76939,0.6644699999999999,0.17800000000000038,0,1,12.386055250156598,85.0902391729131,86.27815,5.81122,3.13,14381.236,213.022,9.4,0.18
2009-05-06,0.7363,0.75611,0.73503,0.75232,80413,77.8875593936558,0.864643029211587,0.5776252209914783,0.7475933110414473,0.6948966889585527,383481.0,0.7275149999999999,0.72567,1,0,0,0,2009-05-06,0.021079999999999988,-1.0000000000065512e-05,0.021743559098749126,1602000000.0000033,1,1,0.017809999999999993,15.598412914635578,0.00822999999999996,0.0015199999999999658,1.7450329681264152,1.3710679813605586,0.03653170698571995,breakout_up,1,2,0.9749279121818236,-0.22252093395631434,6,0.7478199999999999,0.7606099999999999,0.7395299999999999,0.7688999999999999,0.7267399999999999,0.7265633333333333,0.7542066666666667,0.7104666666666667,0.7703033333333333,0.6828233333333333,0.71693,0.74796,0.6954999999999999,0.76939,0.6644699999999999,1.6020000000000034,1,0,75.99259997153855,85.0902391729131,86.27815,5.81122,3.13,14381.236,213.022,9.4,0.18
2009-05-07,0.75228,0.76166,0.75072,0.75261,91899,77.173284818928,0.9831530550049039,0.6587307877941635,0.7527631984024507,0.6933248015975494,475380.0,0.73029,0.728445,0,0,0,0,2009-05-07,0.01093999999999995,-4.0000000000040004e-05,0.00038547426626968904,33000000.000005245,1,1,-0.015719999999999956,6.012816658451301,0.005550000000000055,0.015690000000000093,0.8839689007782062,1.3621911505526438,0.04110289050368684,breakout_up,1,3,0.43388373911755823,-0.900968867902419,7,0.7549966666666666,0.7592733333333332,0.7483333333333333,0.7659366666666666,0.7440566666666667,0.7265633333333333,0.7542066666666667,0.7104666666666667,0.7703033333333333,0.6828233333333333,0.71693,0.74796,0.6954999999999999,0.76939,0.6644699999999999,0.03300000000000525,1,0,3.0161776802856597,85.0902391729131,86.27815,5.81122,3.13,14381.236,213.022,9.4,0.18
